"CONTRATO";"OBJETO_CONTRATO";"DATA_INICIO";"DATA_TERMINO";"NUMERO_CRONOGRAMA";"DESCRICAO_CRONOGRAMA";"DATA_INICIO_CRONOGRAMA";"NUMERO_DIAS_CRONOGRAMA";"DATA_TERMINO_CRONOGRAMA";"OBSERVACAO_CRONOGRAMA";"VALOR_CONTRATO";"TIPO_CRONOGRAMA"
CT-00017/2011 SDR CDA;E.E.B. TEIXEIRA DE FREITAS;2011-10-20 00:00:00;2011-12-19 00:00:00;0;Cronograma inicial;2011-10-20 00:00:00;60;2011-12-19 00:00:00;;71144.17;MENSAL
CT-00025/2011 CDR;EEB DR. NAYÁ GONZAGA SAMPAIO;2011-10-17 00:00:00;2011-12-16 00:00:00;0;Cronograma d o contrato;2011-10-17 00:00:00;60;2011-12-16 00:00:00;;149399.85;MENSAL
CT-00011/2011 SDR-ITU;EEB WALTER PROBST;2011-10-20 00:00:00;2011-12-19 00:00:00;0;Substituição de cobertura e reforma parcial;2011-10-20 00:00:00;60;2011-12-19 00:00:00;;135555.49;MENSAL
CT-00013/2011 SDR-ITU;RODOVIAS ESTADUAIS;2011-10-20 00:00:00;2011-12-19 00:00:00;0;Retirada de barreira na Rodovia SC 428 - Município;2011-10-20 00:00:00;60;2011-12-19 00:00:00;;144640.65;MENSAL
CT-00012/2011 SDR-ITU;EEF PROF. RODOLFO FINK;2011-10-20 00:00:00;2011-12-19 00:00:00;0;Construção de circulação coberta e reforma parcial;2011-10-20 00:00:00;60;2011-12-19 00:00:00;;148060.44;MENSAL
CT-00027/2011 CDR;EEB DR. JOÃO SANTO DAMO;2011-10-17 00:00:00;2011-11-16 00:00:00;0;Cronograma de projetos;2011-10-17 00:00:00;30;2011-11-16 00:00:00;;148272.26;MENSAL
CT-00003/2011 SDR BNU;EEB MARCOS KONDER;2011-10-21 00:00:00;2012-10-15 00:00:00;0;Reforma do telhado, forro e elétrica da EEB. Marco;2011-10-21 00:00:00;120;2012-02-18 00:00:00;;250649.55;MENSAL
CT-00003/2011 SDR BNU;EEB MARCOS KONDER;2011-10-21 00:00:00;2012-10-15 00:00:00;1;Reforma do telhado, forro e elétrica da EEB. Marco;2011-12-06 00:00:00;74;2012-02-18 00:00:00;;250649.55;MENSAL
CT-00003/2011 SDR BNU;EEB MARCOS KONDER;2011-10-21 00:00:00;2012-10-15 00:00:00;2;Aditivo de prazo;2012-02-03 00:00:00;105;2012-05-18 00:00:00;;250649.55;MENSAL
CT-00003/2011 SDR BNU;EEB MARCOS KONDER;2011-10-21 00:00:00;2012-10-15 00:00:00;3;Aditivo de prazo;2012-05-17 00:00:00;61;2012-07-17 00:00:00;;250649.55;MENSAL
CT-00003/2011 SDR BNU;EEB MARCOS KONDER;2011-10-21 00:00:00;2012-10-15 00:00:00;4;Aditivo de prazo;2012-09-06 00:00:00;39;2012-10-15 00:00:00;;250649.55;MENSAL
CT-00003/2011 SDR BNU;EEB MARCOS KONDER;2011-10-21 00:00:00;2012-10-15 00:00:00;5;Aditivo de prazo;2012-08-29 00:00:00;47;2012-10-15 00:00:00;;312971.18;MENSAL
CT-01035/2011 EPAGRI;EPAGRI - ESTAÇÃO EXPERIMENTAL DE VIDEIRA;2011-10-05 00:00:00;2012-06-29 00:00:00;0;CRONOGRAMA FÍSICO-FINANCEIRO ;2011-10-05 00:00:00;118;2012-01-31 00:00:00;;278991.54;MENSAL
CT-01035/2011 EPAGRI;EPAGRI - ESTAÇÃO EXPERIMENTAL DE VIDEIRA;2011-10-05 00:00:00;2012-06-29 00:00:00;1;cronogrma-físico fianceiro;2012-02-16 00:00:00;44;2012-03-31 00:00:00;;278991.54;MENSAL
CT-01035/2011 EPAGRI;EPAGRI - ESTAÇÃO EXPERIMENTAL DE VIDEIRA;2011-10-05 00:00:00;2012-06-29 00:00:00;2;CRONOGRMA FÍSICO FINANCEIRO ADITIVO 2;2012-05-16 00:00:00;44;2012-06-29 00:00:00;;346491.54;MENSAL
CT-00026/2011/SDR36;EEB MONSENHOR FRANCISCO  GIESBERTS;2011-10-20 00:00:00;2011-12-19 00:00:00;0;cronograma Inicial;2011-10-20 00:00:00;60;2011-12-19 00:00:00;;64010.12;MENSAL
CT-00034/2011 SDRXXE;EIEF SAO PEDRO;2011-09-05 00:00:00;2011-12-04 00:00:00;0;cronograma inicial ;2011-09-05 00:00:00;60;2011-11-04 00:00:00;;11721;MENSAL
CT-00034/2011 SDRXXE;EIEF SAO PEDRO;2011-09-05 00:00:00;2011-12-04 00:00:00;1;cronograma em andamento;2011-11-30 00:00:00;4;2011-12-04 00:00:00;;11721;MENSAL
CT-00016/2011 SDR CNI;EEB JÚLIA BALEOLI ZANIOLO;2011-10-20 00:00:00;2012-09-14 00:00:00;0;Reforma e ampliação;2011-10-20 00:00:00;180;2012-04-17 00:00:00;;1044399.85;MENSAL
CT-00016/2011 SDR CNI;EEB JÚLIA BALEOLI ZANIOLO;2011-10-20 00:00:00;2012-09-14 00:00:00;1;reforma geral;2012-04-15 00:00:00;2;2012-04-17 00:00:00;;1172035.87;MENSAL
CT-00016/2011 SDR CNI;EEB JÚLIA BALEOLI ZANIOLO;2011-10-20 00:00:00;2012-09-14 00:00:00;2;reforma e ampliação;2012-08-15 00:00:00;30;2012-09-14 00:00:00;;1172035.87;MENSAL
TP-00790/2011/FUMPOM;POLICIA MILITAR DE SANTA CATARINA;2012-04-02 00:00:00;2012-07-19 00:00:00;0;total;2012-04-02 00:00:00;108;2012-07-19 00:00:00;;197278.16;ANUAL
DL-09849/2011/FUMPOM;POLICIA MILITAR DE SANTA CATARINA - CENTRO DE ENSINO;2011-10-20 00:00:00;2012-04-17 00:00:00;0;total;2011-10-20 00:00:00;180;2012-04-17 00:00:00;;14550;ANUAL
DL-09850/2011/FUMPOM;POLICIA MILITAR DE SANTA CATARINA - CENTRO DE ENSINO;2011-10-21 00:00:00;2012-04-18 00:00:00;0;TOTAL;2011-10-21 00:00:00;180;2012-04-18 00:00:00;;14850;ANUAL
CT-01140/2011 EPAGRI;EPAGRI / ESTAÇÃO EXPERIMENTAL DE LAGES;2011-10-05 00:00:00;2011-11-30 00:00:00;0;cronogrma físico financeiro;2011-10-05 00:00:00;56;2011-11-30 00:00:00;;59912.76;MENSAL
CT-00022/2011 SDR TAI;EEB LUIZ BERTOLI;2011-10-19 00:00:00;2012-08-17 00:00:00;0;CRONOGRAMA;2011-10-19 00:00:00;180;2012-04-16 00:00:00;;669001.32;MENSAL
CT-00022/2011 SDR TAI;EEB LUIZ BERTOLI;2011-10-19 00:00:00;2012-08-17 00:00:00;1;cronograma do aditivo;2012-05-25 00:00:00;84;2012-08-17 00:00:00;;669001.32;MENSAL
CT-00018/2011 SDR CDA;EEB VIDAL RAMOS JÚNIOR;2011-10-21 00:00:00;2011-12-20 00:00:00;0;cronograma inicial;2011-10-21 00:00:00;60;2011-12-20 00:00:00;;14960.2;MENSAL
CT-00019/2011-SDR30;PRÉDIO PÚBLICO;2011-10-19 00:00:00;2011-11-18 00:00:00;0;Cronograma 1;2011-10-19 00:00:00;30;2011-11-18 00:00:00;;57052.52;MENSAL
CT-00006/2011 SDR BNU;EEB PEDRO II;2011-10-21 00:00:00;2012-10-15 00:00:00;0;Reforma do telhado, elétrica e muro da EEB. Pedro ;2011-10-21 00:00:00;120;2012-02-18 00:00:00;;430093;MENSAL
CT-00006/2011 SDR BNU;EEB PEDRO II;2011-10-21 00:00:00;2012-10-15 00:00:00;1;Reforma do telhado, elétrica e muro da EEB. Pedro ;2011-12-06 00:00:00;74;2012-02-18 00:00:00;;430093;MENSAL
CT-00006/2011 SDR BNU;EEB PEDRO II;2011-10-21 00:00:00;2012-10-15 00:00:00;2;Aditivo de prazo;2012-02-07 00:00:00;101;2012-05-18 00:00:00;;430093;MENSAL
CT-00006/2011 SDR BNU;EEB PEDRO II;2011-10-21 00:00:00;2012-10-15 00:00:00;3;Troca de serviço;2012-03-21 00:00:00;58;2012-05-18 00:00:00;;430093;MENSAL
CT-00006/2011 SDR BNU;EEB PEDRO II;2011-10-21 00:00:00;2012-10-15 00:00:00;4;Aditivo de prazo;2012-05-17 00:00:00;61;2012-07-17 00:00:00;;430093;MENSAL
CT-00006/2011 SDR BNU;EEB PEDRO II;2011-10-21 00:00:00;2012-10-15 00:00:00;5;Aditivo de prazo;2012-08-20 00:00:00;56;2012-10-15 00:00:00;;430093;MENSAL
CT-00047/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;0;Cronograma da Empresa.;2011-10-20 00:00:00;240;2012-06-16 00:00:00;;510436.46;MENSAL
CT-00047/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;1;cronograma 01;2012-04-26 00:00:00;51;2012-06-16 00:00:00;;510436.26;MENSAL
CT-00047/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;2;"2º Cronograma";2012-10-08 00:00:00;6;2012-10-14 00:00:00;;510436.21;MENSAL
CT-00047/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;3;"3º CRONOGRAMA";2012-12-31 00:00:00;42;2013-02-11 00:00:00;;510402.23;MENSAL
CT-00048/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;0;Cronograma da Empresa.;2011-10-20 00:00:00;240;2012-06-16 00:00:00;;500735.39;MENSAL
CT-00048/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;1;"1º cronograma";2012-05-28 00:00:00;19;2012-06-16 00:00:00;;500734.78;MENSAL
CT-00048/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;2;"2º Cronograma";2012-09-26 00:00:00;18;2012-10-14 00:00:00;;500734.56;MENSAL
CT-00048/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;3;"3º Cronograma";2012-12-31 00:00:00;42;2013-02-11 00:00:00;;500719.36;MENSAL
CT-00049/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;0;Cronograma da Empresa.;2011-10-20 00:00:00;240;2012-06-16 00:00:00;;456549.13;MENSAL
CT-00049/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;1;Cronograma 01;2012-09-26 00:00:00;18;2012-10-14 00:00:00;;456549.13;MENSAL
CT-00049/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;2;Cronograma 2;2012-12-20 00:00:00;53;2013-02-11 00:00:00;;456516.19;MENSAL
CT-00049/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2013-02-11 00:00:00;3;cronograma 3;2012-12-20 00:00:00;53;2013-02-11 00:00:00;;456516.19;MENSAL
CT-00050/2011SR18;SED - Secretaria de Estado da Educação;2011-10-20 00:00:00;2012-10-19 00:00:00;0;Cronograma da Empresa.;2011-10-20 00:00:00;365;2012-10-19 00:00:00;;256903.97;MENSAL
CT-00372/2011/CCT/UDESC;UDESC-FACULDADE DE ENGENHARIA DE JOINVILLE;2011-11-28 00:00:00;2013-05-31 00:00:00;1;CRONOGRAMA INICIAL;2011-11-28 00:00:00;450;2013-02-20 00:00:00;;486322.32;MENSAL
CT-00372/2011/CCT/UDESC;UDESC-FACULDADE DE ENGENHARIA DE JOINVILLE;2011-11-28 00:00:00;2013-05-31 00:00:00;2;CRONOGRAMA 1º ADITIVO;2012-11-29 00:00:00;183;2013-05-31 00:00:00;;606315.52;MENSAL
CT-00043/2011 APSFS;PORTO DE SÃO FRANCISCO DO SUL - DEP - DEPARTAMENTO ESTADUAL DE CAÇA E PESCA;2011-10-21 00:00:00;2012-02-08 00:00:00;0;Cronograma Inicial;2011-10-21 00:00:00;60;2011-12-20 00:00:00;;248958;MENSAL
CT-00043/2011 APSFS;PORTO DE SÃO FRANCISCO DO SUL - DEP - DEPARTAMENTO ESTADUAL DE CAÇA E PESCA;2011-10-21 00:00:00;2012-02-08 00:00:00;1;Cronograma do aditivo;2011-12-20 00:00:00;30;2012-01-19 00:00:00;;248958;MENSAL
CT-00043/2011 APSFS;PORTO DE SÃO FRANCISCO DO SUL - DEP - DEPARTAMENTO ESTADUAL DE CAÇA E PESCA;2011-10-21 00:00:00;2012-02-08 00:00:00;2;aditivo 2;2012-01-19 00:00:00;20;2012-02-08 00:00:00;;309584;MENSAL
CT-00008/2011 SDR BNU;EEB GOVERNADOR CELSO RAMOS;2011-10-21 00:00:00;2012-05-18 00:00:00;0;Reforma do telhado, forro, elétrica, tubulação de ;2011-10-21 00:00:00;120;2012-02-18 00:00:00;;144000;MENSAL
CT-00008/2011 SDR BNU;EEB GOVERNADOR CELSO RAMOS;2011-10-21 00:00:00;2012-05-18 00:00:00;1;Aditivo de prazo;2012-02-01 00:00:00;107;2012-05-18 00:00:00;;144000;MENSAL
CT-00009/2011 SDR BNU;EEB PROF LOTHAR KRIECK;2011-10-21 00:00:00;2012-05-18 00:00:00;0;Reforma da cobertura e portas do ginásio e elétric;2011-10-21 00:00:00;120;2012-02-18 00:00:00;;148530.35;MENSAL
CT-00009/2011 SDR BNU;EEB PROF LOTHAR KRIECK;2011-10-21 00:00:00;2012-05-18 00:00:00;1;Reforma da cobertura e portas do ginásio e elétric;2011-12-09 00:00:00;71;2012-02-18 00:00:00;;148530.35;MENSAL
CT-00009/2011 SDR BNU;EEB PROF LOTHAR KRIECK;2011-10-21 00:00:00;2012-05-18 00:00:00;2;Aditivo de prazo;2012-02-01 00:00:00;107;2012-05-18 00:00:00;;148530.35;MENSAL
CT-00028/2011/SDR36;EEB NOSSA SENHORA DE FÁTIMA;2011-10-25 00:00:00;2011-11-24 00:00:00;0;Cronograma Inicial;2011-10-25 00:00:00;30;2011-11-24 00:00:00;;15489.54;MENSAL
CT-00020/2011/SDR19;E.E.B. CEL. JOSÉ MAURÍCIO DOS SANTOS;2011-09-18 00:00:00;2011-12-17 00:00:00;0;Cronograma;2011-09-18 00:00:00;90;2011-12-17 00:00:00;;144645.16;MENSAL
CT-00020/2011/SDR19;E.E.B. CEL. JOSÉ MAURÍCIO DOS SANTOS;2011-09-18 00:00:00;2011-12-17 00:00:00;1;CRONOGRAMA FÍSICO FINANCEIRO 2;2011-12-15 00:00:00;2;2011-12-17 00:00:00;;144633.71;MENSAL
CT-00022/2011/SDR19;EEB MARTINHO CALLADO JÚNIOR;2011-09-23 00:00:00;2011-12-22 00:00:00;0;Cronograma;2011-09-23 00:00:00;90;2011-12-22 00:00:00;;148326.42;MENSAL
CT-00015/2011 SDR SAR;EEB. ARABUTÃ;2011-09-20 00:00:00;2011-12-31 00:00:00;0;cronograma;2011-09-20 00:00:00;60;2011-11-19 00:00:00;;14882.16;MENSAL
CT-00015/2011 SDR SAR;EEB. ARABUTÃ;2011-09-20 00:00:00;2011-12-31 00:00:00;1;cronograma 001;2011-11-19 00:00:00;42;2011-12-31 00:00:00;;14882.16;MENSAL
CT-00030/2011 - FCC;CENTRO INTEGRADO DE CULTURA;2011-10-05 00:00:00;2012-12-03 00:00:00;1;Reforma do Cinema e Teatro do CIC;2011-10-05 00:00:00;305;2012-08-05 00:00:00;;5971577.07;MENSAL
CT-00030/2011 - FCC;CENTRO INTEGRADO DE CULTURA;2011-10-05 00:00:00;2012-12-03 00:00:00;2;cronograma 2;2012-05-18 00:00:00;79;2012-08-05 00:00:00;;8534512.03;MENSAL
CT-00030/2011 - FCC;CENTRO INTEGRADO DE CULTURA;2011-10-05 00:00:00;2012-12-03 00:00:00;3;CRONOGRAMA - 03 PRAZO;2012-08-22 00:00:00;43;2012-10-04 00:00:00;;8534512.03;MENSAL
CT-00030/2011 - FCC;CENTRO INTEGRADO DE CULTURA;2011-10-05 00:00:00;2012-12-03 00:00:00;4;"4";2012-10-10 00:00:00;54;2012-12-03 00:00:00;;8534512.03;MENSAL
CT-00030/2011 - FCC;CENTRO INTEGRADO DE CULTURA;2011-10-05 00:00:00;2012-12-03 00:00:00;5;Cronograma final;2012-12-03 00:00:00;0;2012-12-03 00:00:00;;8532133.4;MENSAL
CT-00024/2011-SDR-CRI;AEROPORTO MUNICIPAL DIOMICIO  FREITAS;2011-10-17 00:00:00;2015-09-05 00:00:00;0;Corr.depr.das laterais Aerop.Munic.Diomicio Freita;2011-10-17 00:00:00;240;2012-06-13 00:00:00;;3401424.79;MENSAL
CT-00024/2011-SDR-CRI;AEROPORTO MUNICIPAL DIOMICIO  FREITAS;2011-10-17 00:00:00;2015-09-05 00:00:00;1;"2";2014-04-15 00:00:00;168;2014-09-30 00:00:00;;3964825.72;MENSAL
CT-00021/2011/SDR19;EEB. FROF. MARCILIO DIAS SÃO THIAGO;2011-09-23 00:00:00;2011-12-22 00:00:00;0;Cronograma;2011-09-23 00:00:00;90;2011-12-22 00:00:00;;148066.82;MENSAL
CT-00021/2011/SDR19;EEB. FROF. MARCILIO DIAS SÃO THIAGO;2011-09-23 00:00:00;2011-12-22 00:00:00;1;CRONOGRAMA FISICO FINANCEIRO;2011-12-15 00:00:00;7;2011-12-22 00:00:00;;148066.47;MENSAL
CT-00029/2011/SDR19;EEB MARIA CORREA SAAD;2011-10-08 00:00:00;2014-02-06 00:00:00;0;CRONOGRAMA EEB MARIA CORREA SAAD;2011-10-08 00:00:00;90;2012-01-06 00:00:00;;147861.45;MENSAL
CT-00027/2011/SDR19;EEB JERÔNIMO COELHO;2011-10-03 00:00:00;2012-01-01 00:00:00;0;Cronograma;2011-10-03 00:00:00;90;2012-01-01 00:00:00;;147635.1;MENSAL
CT-00027/2011/SDR19;EEB JERÔNIMO COELHO;2011-10-03 00:00:00;2012-01-01 00:00:00;1;Cronograma;2011-10-03 00:00:00;90;2012-01-01 00:00:00;;147635.1;MENSAL
CT-00027/2011/SDR19;EEB JERÔNIMO COELHO;2011-10-03 00:00:00;2012-01-01 00:00:00;2;Cronograma;2011-12-14 00:00:00;18;2012-01-01 00:00:00;;147635.1;MENSAL
CT-00029/2011 FCEE;FUNDAÇÃO CATARINENSE DE EDUCAÇÃO ESPECIAL;2011-10-25 00:00:00;2011-12-31 00:00:00;0;Cronograma inicial;2011-10-25 00:00:00;67;2011-12-31 00:00:00;;339996.8;MENSAL
CT-00003/2011-SDR-ARA;EEB DE MELEIRO;2011-10-14 00:00:00;2012-01-12 00:00:00;0;Execução de obra de construção de banheiro adaptad;2011-10-14 00:00:00;90;2012-01-12 00:00:00;;22985.19;MENSAL
CT-00017/2011 SDR LGS;RODOVIAS ESTADUAIS;2011-09-29 00:00:00;2011-11-28 00:00:00;1;Cronograma;2011-09-29 00:00:00;60;2011-11-28 00:00:00;;53580;MENSAL
CT-00009/2011 SDRRSL;EEB PROF. FREDERICO NAVARRO LINS;2011-10-31 00:00:00;2012-03-29 00:00:00;0;Cronograma inicial;2011-10-31 00:00:00;90;2012-01-29 00:00:00;;146666.66;MENSAL
CT-00002/2011-SDR-ARA;EEB DE MELEIRO;2011-10-14 00:00:00;2012-01-12 00:00:00;0;Construção de sanitário adaptado com área de 9,32m;2011-10-14 00:00:00;90;2012-01-12 00:00:00;;22985.19;MENSAL
CT-00025/2011/SDR19;EEB PROF. JUSTINA DA CONCEIÇÃO SILVA;2011-09-29 00:00:00;2011-12-28 00:00:00;0;Cronograma;2011-09-29 00:00:00;90;2011-12-28 00:00:00;;66430.23;MENSAL
CT-00025/2011/SDR19;EEB PROF. JUSTINA DA CONCEIÇÃO SILVA;2011-09-29 00:00:00;2011-12-28 00:00:00;1;Cronograma Reforma do Muro;2011-09-29 00:00:00;90;2011-12-28 00:00:00;;79637.61;MENSAL
CT-00025/2011/SDR19;EEB PROF. JUSTINA DA CONCEIÇÃO SILVA;2011-09-29 00:00:00;2011-12-28 00:00:00;2;Cronograma reforma quadra esportiva;2011-09-29 00:00:00;90;2011-12-28 00:00:00;;148133.57;MENSAL
CT-00019/2011SDRJVE;MATERNIDADE DARCY VARGAS;2011-10-01 00:00:00;2011-11-15 00:00:00;0;Cronograma;2011-10-01 00:00:00;45;2011-11-15 00:00:00;;6800;MENSAL
CT-00023/2011/SDR19;EEB COMENDADOR ROCHA;2011-09-24 00:00:00;2011-12-23 00:00:00;0;Reforma EEB Comendador Rocha;2011-09-24 00:00:00;90;2011-12-23 00:00:00;;147613.74;MENSAL
CT-00011/2011 SDR BNU;EEB PROF. HONÓRIO MIRANDA;2011-11-08 00:00:00;2012-05-06 00:00:00;0;Reforma da cobertura, quadra e escorregamento da E;2011-11-08 00:00:00;90;2012-02-06 00:00:00;;148154.25;MENSAL
CT-00011/2011 SDR BNU;EEB PROF. HONÓRIO MIRANDA;2011-11-08 00:00:00;2012-05-06 00:00:00;1;EEB PROFº HONÓRIO MIRANDA;2011-12-16 00:00:00;52;2012-02-06 00:00:00;;148154.25;MENSAL
CT-00011/2011 SDR BNU;EEB PROF. HONÓRIO MIRANDA;2011-11-08 00:00:00;2012-05-06 00:00:00;2;Aditivo de prazo;2012-01-31 00:00:00;96;2012-05-06 00:00:00;;148154.25;MENSAL
CT-00010/2011 SDR BNU;EEB JÚLIA LOPES DE ALMEIDA;2011-10-25 00:00:00;2012-04-22 00:00:00;0;Reforma da cobertura do ginásio, entrada da escola;2011-10-25 00:00:00;90;2012-01-23 00:00:00;;148684.07;MENSAL
CT-00010/2011 SDR BNU;EEB JÚLIA LOPES DE ALMEIDA;2011-10-25 00:00:00;2012-04-22 00:00:00;1;Aditivo de prazo;2012-01-16 00:00:00;97;2012-04-22 00:00:00;;148684.07;MENSAL
CT-00012/2011 SDR BNU;EEB FREI POLICARPO;2011-11-08 00:00:00;2012-05-06 00:00:00;0;Reforma do ginásio e entrada de energia da EEB. Fr;2011-11-08 00:00:00;90;2012-02-06 00:00:00;;277499.09;MENSAL
CT-00012/2011 SDR BNU;EEB FREI POLICARPO;2011-11-08 00:00:00;2012-05-06 00:00:00;1;EEB FREI POLICARPO;2011-12-21 00:00:00;47;2012-02-06 00:00:00;;277499.09;MENSAL
CT-00012/2011 SDR BNU;EEB FREI POLICARPO;2011-11-08 00:00:00;2012-05-06 00:00:00;2;Aditivo de prazo;2012-01-31 00:00:00;96;2012-05-06 00:00:00;;277499.09;MENSAL
CT-00010/2011-SDR02;EEB SANTA TEREZINHA;2011-10-20 00:00:00;2012-01-18 00:00:00;0;CRONOGRAMA INICIAL;2011-10-20 00:00:00;90;2012-01-18 00:00:00;;101829.04;MENSAL
CT-00028/2011/SDR19;E.E.B. ANA GONDIN;2011-10-03 00:00:00;2011-11-02 00:00:00;0;Projeto Prédio principal;2011-10-03 00:00:00;30;2011-11-02 00:00:00;;134007.2;MENSAL
CT-00024/2011/SDR19;EEB DR. RENATO RAMOS DA SILVA;2011-09-25 00:00:00;2011-12-24 00:00:00;0;Cronograma;2011-09-25 00:00:00;90;2011-12-24 00:00:00;;147361.74;MENSAL
CT-00017/2011-SDR30;SDR - Dionísio Cerqueira;2011-10-03 00:00:00;2012-01-01 00:00:00;0;Cronograma 1;2011-10-03 00:00:00;90;2012-01-01 00:00:00;;70000;TRIMETRAL
CT-00981/2011 EPAGRI;EPAGRI / ESTAÇÃO EXPERIMENTAL DE VIDEIRA;2011-09-10 00:00:00;2011-11-22 00:00:00;0;CONSTR DE BANHEIROS E DEPÓS. DE INSUMOS E PRODUTOS;2011-09-10 00:00:00;42;2011-10-22 00:00:00;;34684.63;MENSAL
CT-00981/2011 EPAGRI;EPAGRI / ESTAÇÃO EXPERIMENTAL DE VIDEIRA;2011-09-10 00:00:00;2011-11-22 00:00:00;1;cronogrma físico fiannceiro do aditivo ;2011-10-20 00:00:00;33;2011-11-22 00:00:00;;34684.63;MENSAL
CT-00050/2011 SDR LGS;AEROPORTO REGIONAL DO PLANALTO SERRANO;2011-10-25 00:00:00;2012-03-23 00:00:00;0;CRONOGRAMA;2011-10-25 00:00:00;150;2012-03-23 00:00:00;;1459283.31;MENSAL
CT-00050/2011 SDR LGS;AEROPORTO REGIONAL DO PLANALTO SERRANO;2011-10-25 00:00:00;2012-03-23 00:00:00;1;Cronograma 1;2012-02-17 00:00:00;35;2012-03-23 00:00:00;;1683750.95;MENSAL
CT-00023/2011 SDR TAIO;EEB ARNO SIEWERDT;2011-10-20 00:00:00;2012-07-31 00:00:00;0;CRONOGRAMA INICIAL;2011-10-20 00:00:00;60;2011-12-19 00:00:00;;72394.46;MENSAL
CT-00023/2011 SDR TAIO;EEB ARNO SIEWERDT;2011-10-20 00:00:00;2012-07-31 00:00:00;1;do aditivo;2012-03-30 00:00:00;123;2012-07-31 00:00:00;;72394.46;MENSAL
CT-00052/2011 LGS;EEB NOSSA SENHORA DO ROSÁRIO;2011-10-11 00:00:00;2012-03-09 00:00:00;1;Reforma Cobertura EEB Nossa Senhora do Rosário;2011-10-11 00:00:00;150;2012-03-09 00:00:00;;147899.32;MENSAL
CT-00020/2011SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2011-11-03 00:00:00;2012-07-10 00:00:00;0;cronograma da obra;2011-11-03 00:00:00;180;2012-05-01 00:00:00;;292106.17;MENSAL
CT-00020/2011SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2011-11-03 00:00:00;2012-07-10 00:00:00;1;Cronograma 2;2012-01-25 00:00:00;97;2012-05-01 00:00:00;;326810.82;MENSAL
CT-00020/2011SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2011-11-03 00:00:00;2012-07-10 00:00:00;2;cronograma3;2012-01-25 00:00:00;97;2012-05-01 00:00:00;;326810.82;MENSAL
CT-00020/2011SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2011-11-03 00:00:00;2012-07-10 00:00:00;3;cronograma 1;2012-04-27 00:00:00;74;2012-07-10 00:00:00;;292106.17;MENSAL
CT-00020/2011SDRJVE;MANUTENÇÃO BEM PÚBLICO - ADR DE JOINVILLE;2011-11-03 00:00:00;2012-07-10 00:00:00;4;cronograma aditivo;2012-05-16 00:00:00;55;2012-07-10 00:00:00;;326810.82;MENSAL
CT-00011/2011 SDRSJQ;EEB ADOLFO JOSÉ MARTINS;2011-09-30 00:00:00;2012-11-23 00:00:00;0;CRONOGRAMA PARA EXECUÇÃO DE SERVIÇOS NA OBRA;2011-09-30 00:00:00;120;2012-01-28 00:00:00;;569999.97;MENSAL
CT-00011/2011 SDRSJQ;EEB ADOLFO JOSÉ MARTINS;2011-09-30 00:00:00;2012-11-23 00:00:00;1;CRONOGRAMA PARA EXECUÇÃO DE SERVIÇOS NA OBRA;2012-04-26 00:00:00;31;2012-05-27 00:00:00;;688002.42;MENSAL
CT-00011/2011 SDRSJQ;EEB ADOLFO JOSÉ MARTINS;2011-09-30 00:00:00;2012-11-23 00:00:00;2;CRONOGRAMA PARA EXECUÇÃO DE SERVIÇOS NA OBRA;2012-07-02 00:00:00;144;2012-11-23 00:00:00;;559467.44;MENSAL
CT-00011/2011-SDR02;EEF PROF. BALBINO MARTINS;2011-10-20 00:00:00;2011-12-19 00:00:00;0;CRONOGRAMA INICIAL;2011-10-20 00:00:00;60;2011-12-19 00:00:00;;32971.99;MENSAL
CT-00053/2011;E B CORREIA PINTO;2011-10-11 00:00:00;2012-03-09 00:00:00;1;Reforma Cobertura Padre Antonio Trivellin;2011-10-11 00:00:00;150;2012-03-09 00:00:00;;146920.94;MENSAL
CT-00051/2011SR18;EEF SEVERO HONORATO DA COSTA;2011-10-26 00:00:00;2012-03-24 00:00:00;0;Cronograma original;2011-10-26 00:00:00;90;2012-01-24 00:00:00;;98708.28;MENSAL
